Operateur;x;y;2G;3G;4G
20810;45.593828216962514;2.384749687099349;1;1;1
20810;48.872311957146756;2.3460873761956362;1;0;0
20801;48.85512678309398;2.3463303081789473;0;1;0
20801;48.89215897724508;2.3458653918071057;0;1;0
20820;48.87230326225576;2.3461420190727473;1;1;0
20815;48.832500681990055;2.3466685242793686;0;1;1
20801;48.87234837505256;2.346168719645563;0;0;0
20801;48.87874221798468;2.346088449593077;0;1;0
20810;48.807023250435144;2.347042140382554;1;1;1
20810;48.85031630864227;2.346526927855275;1;1;1
20820;48.86037945063833;2.346414338750851;1;0;1
20820;48.86037945063833;2.346414338750851;1;0;1
20801;48.88839188622374;2.346062730306452;1;1;1
20801;48.8619352905509;2.3464084509181595;0;0;0
20820;48.86899466131508;2.346319875529617;1;1;1
20820;48.85200720558823;2.3465466072126393;1;1;1
20815;48.62213362428537;2.3494299137538306;0;1;1
20801;48.860334709590205;2.3464557909175556;0;0;0
20801;48.86022686956771;2.3464707739458706;0;0;0
20801;48.86336537731421;2.3464314025788893;0;0;0
20815;48.86916574784285;2.3463586263915537;0;1;1
20801;48.86211544543003;2.346460713836526;0;0;0
20820;48.86767323996508;2.3464318830704816;1;0;1
20801;48.85321277959231;2.34662688761932;0;0;0
20801;42.61552575351524;2.416477950017975;1;1;1
20820;48.8531052364914;2.3466963781380863;1;1;1
20810;43.50874322005859;2.4075168295600102;1;1;1
20820;48.85025506934102;2.346841132006847;1;1;1
20810;48.85371735073134;2.346797732060202;1;0;0
20820;48.87324081805258;2.346552893454994;1;0;0
20801;48.84574981405659;2.346938476317014;0;0;0
20815;43.50890543264261;2.4075646040378276;0;1;1
20820;48.89234165923924;2.346381366383224;1;1;1
20810;48.97334436077019;2.3454175031957227;1;1;1
20801;48.973389320444774;2.3454169370312345;1;1;1
20810;48.863151632551244;2.346815753036103;1;1;1
20810;48.88125408758101;2.346588704510825;1;1;1
20820;43.508699180982234;2.4076903466540265;1;1;1
20801;43.5091850762124;2.407697700618967;1;1;1
20801;48.859698819740004;2.346940822094875;0;0;0
20820;49.003827105075125;2.345129087810838;1;1;1
20801;48.8829632202547;2.346662713048213;0;1;1
20820;48.86160560539117;2.3469714427597714;1;1;1
20815;48.797386182313076;2.347857075036454;0;1;1
20810;48.99524076462758;2.3453739658363877;1;1;1
20810;48.859870576795906;2.347102231269801;0;1;0
20810;48.866165571466;2.3470233349709386;0;1;1
20810;48.85521233205191;2.347174230282949;1;0;0
20801;48.85517658344558;2.3472155650208895;0;0;0
20810;48.81472579999587;2.347735559539557;1;1;1
20820;48.848117198444875;2.3473176217593803;1;1;1
20820;48.8379103532029;2.34748630545273;1;1;1
20820;48.97332838899285;2.345786522305284;1;1;1
20820;48.85526688428706;2.347282578558523;1;0;0
20801;49.41112327930946;2.3402423778009935;1;1;1
20820;48.96116237970883;2.345966915625259;1;1;1
20801;48.8662743776474;2.3471855533193215;0;1;0
20820;49.41124933609813;2.340282091585583;1;1;1
20810;48.89662503521862;2.346859541935259;1;0;0
20810;48.86169739285646;2.3473110585652543;1;1;1
20801;50.06947673745046;2.3318109123237054;1;1;0
20801;48.861733438632086;2.347324237642694;0;0;0
20801;43.29194956114277;2.4103224025574828;1;1;1
20820;48.865663683236164;2.347343154828225;1;1;1
20801;48.84364025073653;2.347659833056414;1;1;1
20801;48.83744420036684;2.3477646272423525;1;1;1
20820;48.86304721303717;2.3474577195296815;1;1;1
20820;48.8625077905573;2.3474917377804587;1;1;1
20820;48.986763969434605;2.34593164213887;1;1;1
20820;47.66755771711855;2.362142691120223;1;1;0
20801;48.98677311022065;2.345958854008281;0;1;1
20820;48.80402594828508;2.3482642184099354;1;1;1
20820;48.870601626888465;2.347444879769454;1;0;1
20801;48.83428822714756;2.347913104240758;1;1;1
20810;49.411134294380695;2.340614188257544;1;1;1
20801;48.91682373385579;2.346892584249247;1;1;1
20801;48.87230148551667;2.347464483929165;1;1;1
20815;47.667774166447614;2.362220055023842;0;1;1
20801;48.85039494423365;2.347752434436664;0;1;0
20810;48.874073729466915;2.347564985848687;0;1;0
20815;49.00376870943204;2.345963567630207;0;1;1
20801;48.86840857323296;2.3476904711577498;0;0;0
20810;48.861619057879196;2.3477891120673906;0;1;0
20810;48.861619132158964;2.3478027417690654;1;1;1
20815;48.48873308427494;2.352450381678184;0;1;1
20801;45.611260411628315;2.386108681672022;1;1;1
20801;48.861232810416354;2.347875730600974;0;0;0
20810;48.89205100180779;2.3475033803255574;1;0;0
20810;48.87089125357851;2.347782077829867;0;1;0
20815;48.88914645823709;2.3475534159284117;0;1;1
20801;48.889110561993476;2.3475675035486385;0;1;1
20820;48.74052438772729;2.3494374757760297;1;0;0
20820;48.850243772182765;2.348067762703466;1;0;0
20820;48.86160181488358;2.347925634199963;1;1;1
20801;48.87054068341778;2.3478137333447147;0;0;0
20820;48.82371431660117;2.348413112033911;1;1;1
20801;48.850297804153946;2.3480807143960996;0;0;0
20810;48.85027089954037;2.348094678647326;1;0;0
20820;48.88310376103821;2.34769730527528;1;1;1
20801;48.89384996880047;2.3475626692281875;0;0;0
20810;48.88560379933709;2.347679625025067;1;1;1
20801;48.86256449625191;2.347995370073784;0;1;1
20801;48.86986666965876;2.3479039690659995;0;0;0
20801;48.88568488190855;2.347705883161915;1;1;1
20801;49.90160863117951;2.3347198010865875;1;1;0
20810;48.89385940719594;2.347644385385191;1;0;0
20801;49.03017864868254;2.3459454172889553;1;1;1
20815;48.895775126152614;2.347674939233384;0;1;1
20820;48.88573043949281;2.347814408024825;1;1;1
20810;48.65547709067365;2.3507531067533884;1;1;1
20801;48.84182781990268;2.3484455436585225;1;1;1
20801;48.84724160610957;2.3483778570265588;0;0;0
20820;48.893923246810346;2.3478072545519826;1;0;0
20815;49.90167279762055;2.3349554077077532;0;1;0
20810;48.78604330939041;2.349251047470861;1;1;1
20801;48.86221540815454;2.348299616254128;0;0;0
20810;48.87630719977346;2.3481369243695918;1;1;1
20810;48.90280849180347;2.3478050638944157;1;1;1
20810;48.70712306309522;2.3502609926246447;1;1;1
20820;48.93607140706777;2.3474016916838343;1;1;1
20820;45.878654567979964;2.3836221842594583;1;1;1
20810;45.878654567979964;2.3836221842594583;1;1;1
20801;48.87635260889678;2.3482181629538776;1;1;1
20810;48.871784360647275;2.348288959792905;0;1;1
20815;48.68663495407718;2.3506242967951207;0;1;1
20815;48.84171224608176;2.3486922461174626;0;1;1
20810;48.86234212450238;2.348447970144538;1;1;0
20801;48.686491268122396;2.3506668363893124;1;1;1
20820;48.90158639889861;2.3479840682250734;1;1;1
20801;48.86464466434908;2.3484873294232953;0;0;0
20801;48.85394328417094;2.348648392595757;0;0;0
20801;48.879114267970095;2.348347223212134;0;1;0
20810;48.860553212411865;2.3485930154086563;0;1;0
20801;48.87979786288676;2.3483659403438577;0;0;0
20810;48.85895270277574;2.348653916047544;0;1;0
20820;48.673495331016206;2.350977602313357;1;1;1
20820;48.90422217377526;2.3481283961174797;1;1;1
20820;48.84027462220142;2.3489418367680304;1;0;1
20815;48.8291952961695;2.349107447275687;0;1;1
20801;48.95693560147075;2.3475768203967013;0;1;1
20810;48.87049147723514;2.348686858403167;0;1;0
20815;48.97503671833984;2.3473906055874805;0;1;1
20820;48.86359413385271;2.3488003525777468;1;0;0
20801;48.763058735810745;2.350081775159962;0;0;0
20801;48.707107960103905;2.3507912030959783;1;1;1
20801;48.869187892728824;2.3487713209061925;0;0;0
20820;48.88481727002978;2.348575863449623;1;0;0
20810;48.84855836320219;2.3490563798264357;0;1;0
20801;48.863720478660994;2.348880560346796;0;0;0
20801;48.863963359619625;2.3488911559372254;0;1;0
20810;48.863972574920865;2.348931934498643;0;1;0
20801;48.82461034966278;2.349450727257125;1;1;1
20810;48.845609258644444;2.3492022273256303;0;1;0
20801;48.765892620156066;2.3502097582429835;0;0;0
20810;48.8640450366812;2.34902644775589;1;0;0
20815;48.8382353509861;2.349362420025296;0;1;1
20815;48.706983299822284;2.3510237866877577;0;1;0
20801;48.86620361346195;2.349054000908413;1;1;0
20801;48.84432392699288;2.3493409127659763;0;1;0
20801;48.94561726654524;2.348223947840878;1;1;1
20810;48.85685199884688;2.349348016909786;1;1;0
20810;50.376861240189704;2.329793864130828;1;1;1
20810;48.8788397213809;2.3491278612943693;0;0;1
20801;48.782334851225436;2.3503724791140193;1;1;1
20801;48.877365136238744;2.3491871936584108;0;0;0
20815;48.753411468577035;2.35074595830886;0;1;1
20810;48.87718535564768;2.349203074892654;1;0;0
20815;48.87206855093977;2.349280639642603;0;1;1
20820;48.88360644709593;2.349177374574051;1;1;1
20815;48.868426988519914;2.3494215568579455;0;1;1
20801;48.76067904146109;2.350778010826961;0;0;0
20801;48.86058545453846;2.34956036779066;0;1;0
20801;48.74240413082521;2.3510731993784995;1;1;1
20810;48.87552273565709;2.3494147294875534;0;1;0
20810;48.887563962023236;2.3492642848633922;0;1;0
20801;48.85681773120451;2.3496619204166085;0;0;0
20801;48.85938077945285;2.3496435575693506;0;1;0
20810;48.74257523497021;2.351111871876908;1;1;0
20801;50.37709647694319;2.3301276866265948;1;1;1
20820;48.87716870405558;2.349448707544167;1;0;0
20820;50.377078674764235;2.3301560015217966;1;1;1
20801;48.77026706578109;2.350808423312216;1;1;1
20810;48.89062197803805;2.3493215338296527;1;0;0
20810;48.85419231904881;2.3497900892183403;1;1;1
20810;48.846404642008466;2.3499281337128353;0;1;0
20820;48.84940836954756;2.3499042904034932;1;1;1
20815;48.854174629401555;2.349844824685705;0;1;1
20801;48.8685002644255;2.3496660254281516;1;1;1
20810;48.94425312680718;2.3487325246425357;1;1;1
20820;48.86843753696341;2.349707705792436;1;1;1
20810;48.88123422846615;2.3495479146895244;0;1;0
20820;48.88124336932443;2.349575072050311;1;1;1
20810;48.746794506763635;2.3512770518379282;1;1;1
20820;48.85788921904689;2.349893879865379;1;1;1
20801;48.87015560630831;2.349768054265462;0;1;0
20810;48.88714286329357;2.3495559308438034;1;0;0
20820;48.74680372220678;2.3513177393176785;1;1;1
20820;48.8761180348382;2.3497345195791732;1;1;1
20810;48.9364397817918;2.3489941478443286;1;1;1
20801;48.88717942648552;2.3496645726758483;0;0;0
20801;48.860057318720514;2.3500167585646556;0;0;0
20801;48.86775519408021;2.349920707401962;0;0;0
20820;48.88623527136452;2.3496900013671165;1;0;0
20810;48.88594780235354;2.3497481394131037;0;1;0
20810;48.862377848513475;2.3500559610694443;1;0;1
20815;48.87624474781371;2.349882916559903;0;1;1
20820;48.89468871213624;2.3496526088152527;1;1;1
20820;48.89060614114938;2.349717240039414;1;0;0
20801;48.890399458823005;2.349747097641268;0;0;0
20820;48.890022360742456;2.3498609115167493;1;1;1
20820;48.8443299244051;2.3504445525398303;1;1;1
20801;48.872333785297705;2.3500953320481854;0;1;0
20801;48.881479401175994;2.3499811989133086;0;0;0
20815;48.8872706859571;2.349908905085813;0;1;0
20801;49.91025358308996;2.3369022925497487;0;1;1
20820;48.829374754486466;2.3506853816078808;1;1;1
20810;48.87237904523655;2.3501493011015064;0;1;1
20801;48.88373693718794;2.3500212016615145;0;0;0
20810;48.85655179350097;2.350373963507132;1;1;0
20801;48.79404073070217;2.3512204604896447;0;0;0
20801;48.8306254636094;2.3507924060786323;1;1;1
20810;48.82808947639076;2.3508376082351985;1;1;1
20810;48.79656839237328;2.3512843199867866;1;1;1
20801;48.84880076985691;2.3506341158428694;1;1;1
20801;48.84880076985691;2.3506341158428694;0;0;0
20801;48.857703846466244;2.3505367842337312;0;1;0
20801;48.81709140984124;2.3510834782808034;1;1;0
20820;48.94609182967768;2.3495013608165136;1;1;1
20801;48.860932735193465;2.350578315749392;0;1;0
20810;48.88375640274195;2.35029368714951;0;1;0
20810;49.038923065993885;2.348365523590526;1;1;1
20820;48.86990780471229;2.3505073186131504;1;1;1
20815;49.03899536801615;2.3484330020083966;0;1;1
20801;48.754092942422304;2.3520161240659396;1;1;1
20810;48.68742963671935;2.3528559854244713;1;1;1
20820;48.93880903793193;2.34975624580434;1;1;1
20820;48.86561889793645;2.3506834766301186;1;1;1
20820;47.03193450695301;2.3727743964366357;1;1;0
20820;48.91428724815232;2.3501172108900987;1;1;1
20810;48.88583519031561;2.3505404897166584;1;1;1
20820;48.854450557662574;2.350972568224115;1;1;1
20810;48.85714843117484;2.3509389617766066;1;0;1
20815;50.10612006674639;2.3349874647624116;0;1;1
20801;47.0320432582005;2.372904817556641;1;1;0
20801;48.87058381732021;2.3507851818855756;0;0;0
20801;48.857139807865174;2.3510072164759923;0;1;1
20820;49.03879019820243;2.3487364743470467;1;1;1
20820;49.28098914709389;2.345697118071684;1;1;1
20810;49.281034093123225;2.3456965487793076;1;1;1
20810;48.85861486437395;2.3510297321761087;1;0;0
20810;48.866834408299766;2.350940965585725;1;1;1
20801;48.793891609358525;2.351916574426334;0;1;0
20810;48.98692729990898;2.3495094225547244;1;1;1
20810;48.89191569542363;2.350737414901684;1;1;1
20801;48.936140711435954;2.350226404466298;1;1;1
20815;48.936212723441564;2.3502391551487403;0;1;1
20801;48.84036932472368;2.351474916990922;0;0;0
20801;48.89190736822803;2.3508602657471815;1;1;0
20810;48.84041465919857;2.3515424783062837;1;0;0
20820;48.857609212125936;2.35132847939307;1;0;0
20801;48.82184395839686;2.351787062381279;0;0;0
20801;48.903328228481165;2.3507724101146903;1;1;1
20820;49.01864224746749;2.3493446062852947;1;1;1
20801;48.88171021002709;2.3510828247701245;0;1;0
20820;48.84036107023108;2.3516112703688203;1;0;0
20810;48.84655740319108;2.3515614307202215;1;0;0
20810;48.86803244835318;2.3512941102610716;1;1;0
20810;48.90110766434586;2.350909231683814;1;1;0
20801;49.00703460568314;2.3495856820583856;1;1;1
20801;48.7571009724061;2.352740576191236;0;0;0
20801;48.84618028843542;2.3516751357193773;0;1;0
20820;48.86744850636019;2.3514104393445847;1;1;0
20820;48.93610651793156;2.350554435036533;1;1;1
20815;49.01868816830941;2.3495217650117604;0;1;1
20801;48.84682785737565;2.351680706336995;0;0;0
20815;48.880650031390324;2.3512732979542323;0;1;1
20801;46.27416239493612;2.3821957083749083;1;0;0
20801;48.876648415946605;2.351350410354493;0;1;0
20801;48.90112638857766;2.351045407926006;1;0;0
20810;48.86311432905506;2.351532553945572;1;0;1
20820;48.865110888318014;2.351534964074248;1;1;1
20820;48.94026144804632;2.3505981172004304;1;1;0
20810;48.81797850558204;2.352134737642539;1;1;1
20810;48.840515576104956;2.351909100631525;0;0;1
20810;49.761106822800365;2.340264601645159;1;1;1
20810;48.84279095952335;2.351908057452839;1;0;0
20810;48.87012947065602;2.3515815501517157;1;0;0
20801;48.842943988436176;2.3519334059980195;0;0;0
20820;48.846550256017096;2.351902186768233;1;0;0
20810;48.869239405028694;2.3516335275481914;0;1;1
20820;48.80735827762132;2.352416442866645;1;1;1
20801;48.86307953910912;2.3517510831209414;0;0;0
20820;48.84288148014947;2.352015937617748;1;0;0
20820;48.761150340828685;2.3530985005912615;1;1;1
20810;48.810884236517694;2.35248159858887;0;1;1
20801;48.88297199475673;2.351585277853419;1;1;1
20810;48.84703668908615;2.3520460322746004;0;1;1
20801;44.99054926671711;2.396664723678169;1;1;0
20810;48.83649715760014;2.352231544947237;1;0;0
20810;48.91877175621628;2.3512210817680708;1;1;1
20810;48.867972600288965;2.3518674116837586;1;0;0
20815;48.88313438007817;2.3516787097312637;0;1;1
20810;48.89111116250016;2.3516339397409007;1;0;0
20801;49.29455942151752;2.3465697995310157;1;1;1
20820;44.99070308218569;2.396802643342123;1;1;1
20820;49.760938145443326;2.340641271863443;1;1;1
20815;48.842577119447576;2.352278608993928;0;1;1
20810;48.8425951792567;2.352292010197268;0;1;1
20801;48.83546383941305;2.352407871509513;0;0;0
20815;50.36226178722172;2.332878844400622;0;1;1
20801;48.84343189859857;2.3523497408726706;0;0;0
20801;48.84343189859857;2.3523497408726706;0;1;0
20820;48.881228887848756;2.351879696329324;1;1;1
20801;48.76482137196075;2.3533523236527496;0;0;0
20815;48.81399760092126;2.3527561582859082;0;1;1
20810;44.990541776394;2.3969439553829415;1;1;1
20815;44.99082988710924;2.3969408544750435;0;1;1
20820;51.0181894849208;2.324168332849818;1;1;1
20810;51.0181894849208;2.324168332849818;1;1;1
20815;48.82576085699466;2.352637365466689;0;1;1
20810;48.88118436717096;2.351962064879599;1;0;0
20801;51.018207575700565;2.3241965273740153;1;1;1
20801;50.362289402097915;2.333004796890062;1;1;0
20810;48.92789170711008;2.351421263622943;1;1;1
20801;48.762159840939724;2.3534941302472085;1;1;1
20801;48.85725481130979;2.3523142144887763;0;0;0
20810;48.92214567256511;2.3515065307774212;1;1;1
20810;51.006557602878026;2.3244256524150755;1;1;0
20801;48.863262200562524;2.3522667903280796;1;1;1
20801;48.893306911094776;2.3518930134318965;0;1;1
20820;48.86605005507634;2.352245757857639;1;1;1
20801;48.88946720882485;2.3519680824138534;1;1;1
20820;48.68720462113898;2.3544889884144924;1;1;1
20801;48.86609516676671;2.3522724605110796;0;0;0
20801;49.01735308931104;2.3503997910798753;1;1;1
20820;48.813764882004634;2.3529633184445657;1;1;1
20820;48.66697669716763;2.354792964585918;1;1;1
20801;47.0715382183919;2.373921668228029;1;1;1
20810;48.831877807724005;2.3528611055871527;1;1;1
20820;48.8778316320884;2.352290114718693;1;1;1
20810;48.826482078295015;2.3529553245367945;1;1;1
20801;48.754534664362026;2.353860604518383;0;1;1
20820;48.826482151988756;2.352968945059961;1;1;1
20820;48.74314863248966;2.354015083244955;1;0;0
20820;47.071403888730465;2.37405500782868;1;1;1
20810;47.0714489032057;2.3740544855295678;1;1;1
20820;48.82185981086721;2.353053546781913;1;1;1
20801;48.82648229937155;2.3529961861064104;1;1;1
20815;48.86124028195972;2.352564539058157;0;1;1
20801;48.897525911626836;2.3521132913255003;1;1;1
20820;48.831860337407136;2.3529566823674664;1;1;1
20820;48.897481243893594;2.3521684072669746;1;1;1
20820;43.68638953937964;2.4110738568860595;1;1;1
20810;43.68638953937964;2.4110738568860595;1;1;1
20820;48.45995455396025;2.357593560280976;1;1;1
20810;48.45995455396025;2.357593560280976;1;1;1
20801;48.86050330883275;2.3526554793789978;1;1;1
20801;48.86363282497179;2.352616592141196;0;0;0
20820;48.860800147400006;2.3526654214909324;1;1;1
20810;48.86960442975095;2.352610539529394;1;1;0
20810;48.86960450348108;2.352624171327298;1;0;0
20815;48.86048591284362;2.352764738152431;0;1;1
20820;48.86947882543737;2.3526666313027476;1;0;0
20820;48.83791400814162;2.3531267732937735;1;0;0
20810;48.85701509971874;2.352889629966772;0;1;0
20801;48.86950617244737;2.3527344548971727;0;0;0
20801;45.16686406888263;2.39567671595333;1;1;1
20820;48.75441051813417;2.3541886041053948;1;1;1
20815;42.63110919307714;2.421947140966525;0;1;1
20820;48.83518033613907;2.35320156888276;1;0;0
20820;48.869434451171166;2.3527762441078903;1;0;0
20810;48.87804052981945;2.3526692945760335;0;1;1
20815;48.8354052367855;2.353212401982571;0;1;1
20815;48.781085952229745;2.35392651999409;0;1;1
20801;48.837509909793894;2.353240782876916;1;1;0
20815;48.82188892660116;2.353448172401151;0;1;1
20820;44.65088135848822;2.4013093439401993;1;1;0
20810;44.65088135848822;2.4013093439401993;1;1;0
20801;44.65088142674504;2.4013219554361496;0;1;0
20815;44.65089042919256;2.4013218598163966;0;1;0
20815;48.900136041250335;2.352503668958887;0;1;1
20820;42.778559150922455;2.420603763746979;1;1;0
20810;42.778559150922455;2.420603763746979;1;1;0
20815;42.77856814235536;2.4206036741834662;0;1;0
20801;48.749123007011626;2.3544036145619844;1;1;1
20801;48.813894249450335;2.3536017663151187;1;1;1
20801;42.77855921689862;2.420615969604531;0;1;0
20810;48.74852949207049;2.354424553789042;1;1;1
20810;48.8235262008822;2.353523213613095;1;1;1
20820;48.887330941713444;2.352731085688935;1;1;1
20801;48.83511848938877;2.353406691711947;0;1;0
20810;48.86118013274526;2.353083245903063;1;0;0
20810;48.86118912561531;2.353083134237204;1;1;1
20801;48.926394491046494;2.352272430291179;1;1;1
20810;48.86757411858675;2.353017473013499;1;0;0
20810;48.84973229732738;2.353252618489532;1;1;1
20810;48.8603800617117;2.3531477015503497;0;0;1
20820;48.87333879469734;2.353000402326316;1;1;1
20810;49.006936173513935;2.3513365152477705;1;1;1
20810;48.75429529119212;2.3545028892489874;1;1;1
20801;48.76274036529376;2.354398462420872;0;0;0
20801;48.86970585651824;2.353072792136991;0;0;0
20810;49.0176004448902;2.351244333980527;1;1;1
20810;43.224191083737345;2.416303657911227;1;1;0
20801;48.534972236356126;2.3572435056001524;0;0;0
20801;48.8750837593479;2.3530468967583285;1;1;1
20801;48.92251967305392;2.3524844233026707;1;0;0
20820;50.73304569017065;2.329117610889466;1;0;0
20801;48.88012905288398;2.353052398675141;1;1;1
20815;43.22414657474515;2.4163902129367405;0;1;1
20801;48.86133441112521;2.3533403106376043;0;0;0
20801;48.869329042840555;2.353241063629393;1;1;1
20801;48.7446099671537;2.354799410785235;0;0;0
20810;48.87111868305453;2.3532324755045284;1;0;0
20801;48.760529688075444;2.354752303133704;0;0;0
20810;48.9777599139746;2.352083148612505;1;1;1
20820;48.857774407342184;2.3536025691106457;1;0;0
20820;48.857774407342184;2.3536025691106457;1;1;1
20801;48.80710734132097;2.354244153151453;1;1;1
20801;48.87678530434606;2.3533802600317264;0;1;0
20820;48.861218902856585;2.3536007242099695;1;0;0
20801;48.86676771076363;2.3535727672850912;0;0;0
20801;48.86676771076363;2.3535727672850912;0;0;0
20801;48.54185630998218;2.3576468245532527;1;1;1
20820;48.80280934192191;2.3544471317915576;1;1;1
20801;48.87144448531115;2.353610159518331;0;0;0
20810;48.54199167881065;2.3577264512223586;1;1;1
20810;48.861741519728334;2.3537850690893625;1;0;0
20810;48.93135316362536;2.3529340849473313;1;1;1
20820;48.5420370212285;2.357793633429877;1;1;0
20801;48.87754224071269;2.3536571928700285;0;1;1
20815;47.74715454348568;2.3673948994193688;0;1;1
20801;47.74715454348568;2.3673948994193688;1;1;0
20815;48.54201010843283;2.357807510587767;0;1;1
20810;48.86504248546521;2.3538531739964905;1;1;0
20801;48.86652630297965;2.3538347691722454;1;1;1
20810;48.921884826274116;2.3531609973372904;1;1;1
20815;48.88791125989837;2.3536103098988432;0;1;1
20801;48.857533733345434;2.3540008120529166;1;1;0
20801;48.85935029775895;2.3539782883371227;0;0;0
20810;48.897740258861205;2.3535019121003593;1;1;1
20810;47.747047046210724;2.3674895929683;1;1;1
20820;47.74721804934284;2.3674875619703113;1;1;1
20810;48.85933275341418;2.3540602860259776;1;0;0
20815;48.89354130859525;2.353663163219668;0;1;1
20810;48.921606946551364;2.3533282076362703;1;1;1
20810;48.893685411113786;2.3537022913658823;1;1;1
20820;48.69557000722275;2.356192797062071;1;1;1
20810;48.84685136640096;2.354364885912127;0;1;0
20801;48.82928836503824;2.3546641316528225;0;0;0
20801;48.83071834510785;2.3546600521531262;0;0;0
20801;48.872725065800935;2.354262310556113;0;1;0
20810;48.8744882370623;2.3543495229861606;1;1;1
20820;48.88489281474623;2.354220519780552;1;1;1
20820;48.83045016817327;2.354963066363798;1;1;1
20801;48.845837290134405;2.3547726173706898;0;0;0
20801;48.85248309416636;2.354690325544618;0;0;0
20801;48.879830440107476;2.3543787409404966;0;0;0
20810;48.845927587501166;2.354839631993141;1;0;0
20810;48.78009722503867;2.355707973790225;1;1;1
20801;48.8472948893032;2.3548908392038257;1;1;0
20801;48.8472948893032;2.3548908392038257;1;1;1
20810;48.8630235071607;2.354696074458042;1;0;0
20801;48.863824018098505;2.3547134210483884;0;1;0
20820;48.830235288195524;2.3551428165558974;1;1;1
20810;48.86896798991511;2.354663331248015;0;1;1
20801;48.69539356864542;2.3568335719272238;1;1;1
20810;48.921880545259796;2.3540344206705948;1;1;1
20820;48.8678261231499;2.3547183739832844;1;1;1
20810;48.83023565540174;2.3552109240905277;1;1;0
20820;48.84584760563163;2.3550177665928187;1;0;0
20810;48.80074689553068;2.3555890631339826;1;1;1
20815;48.84053287925232;2.3551107860910023;0;1;1
20810;48.8292197993459;2.355291599328218;1;1;1
20801;48.93651206780342;2.354043835425143;0;1;0
20820;48.87976954926613;2.3547612862238534;1;0;1
20820;48.87976954926613;2.3547612862238534;1;0;1
20801;48.95736497127317;2.353798443389024;1;1;1
20815;48.87801611435955;2.3548102796076544;0;1;1
20820;48.84839372232219;2.35519066118251;1;1;1
20815;49.31166421370882;2.349446924725418;0;1;1
20801;49.311664287767314;2.3494606732172203;1;1;1
20810;48.873592341187575;2.354987781194224;0;1;0
20820;48.83473396942259;2.355482247411266;1;1;1
20820;48.8397971386949;2.3554332623774275;1;1;1
20810;48.83468023111744;2.3555237825888864;1;1;1
20810;48.87775628012371;2.3549907514498996;0;1;1
20810;48.93979548514521;2.3542351297013226;1;1;1
20810;48.8321804439024;2.3556091794410445;1;1;1
20810;48.87972620196283;2.355061801208401;0;1;1
20810;48.816325925192324;2.355886816218953;1;1;1
20815;48.80153210533503;2.356096729353845;0;1;1
20810;48.880859798355395;2.3551432122752542;0;1;0
20801;48.94061473319491;2.3544024260302714;1;1;0
20801;48.92044507334695;2.354666311554423;0;0;0
20820;48.871849284507626;2.3552956651791606;1;1;1
20801;48.880725127987496;2.355185786692828;0;0;0
20801;48.773374158125435;2.356552994354708;1;1;1
20801;48.86414273412639;2.3554455624439683;0;1;0
20810;48.871939506046324;2.3553490817608322;1;1;1
20815;48.85707440623226;2.3555466329304062;0;1;1
20820;48.87566287974939;2.3553711681471325;1;1;1
20815;48.851751106996545;2.355707865393035;0;1;1
20815;48.848630622722276;2.3557600732599004;0;1;1
20810;48.92045582912662;2.3549936829512705;1;1;0
20810;48.855385059538406;2.355812849319916;0;1;0
20815;48.85441389716225;2.3558384846150062;0;1;1
20810;48.88338902352455;2.3555346184525168;1;1;1
20810;48.872498893565854;2.355682995209353;1;0;0
20801;48.872472061982435;2.3557105940383902;0;0;0
20801;48.84426149574044;2.3560866042320767;0;0;0
20801;47.6323015019178;2.3707270768341586;1;1;0
20815;48.87259818103237;2.3557499344816266;0;1;1
20820;48.8725444444648;2.3557914995757008;1;0;0
20801;48.82784964546236;2.356384664810192;0;1;1
20801;48.851366464125746;2.35609420351776;0;1;0
20820;49.26751449036393;2.350909472102359;1;1;1
20815;49.26751449036393;2.350909472102359;0;1;1
20810;49.26738871354427;2.3509247897187286;1;1;1
20820;47.63249109083176;2.370831374241206;1;1;1
20820;48.929656470032555;2.3551525869393304;1;1;1
20810;47.63229314671189;2.3708470241503465;1;1;1
20820;48.85465817315972;2.3561080406991577;1;1;1
20801;48.856456756852005;2.356085813967423;0;1;0
20801;48.85471227737714;2.3561346297331345;1;1;1
20810;48.86946057674458;2.355952332562698;1;0;0
20815;48.86571064383075;2.356012325522612;0;1;1
20801;48.86561179597276;2.3560271791473677;0;1;0
20820;48.880818578301074;2.355839140611463;1;1;1
20815;48.91475655054195;2.3554190770114616;0;1;1
20810;48.85673590372568;2.3561505108668728;0;1;0
20810;48.831106037704025;2.3565079320973212;1;1;1
20801;48.85950608286966;2.3561844277582153;0;1;0
20815;49.8868586879209;2.3432269829682553;0;1;0
20801;48.83102531951903;2.3565497963369886;0;0;0
20801;48.87764465956994;2.355973840489569;0;0;0
20801;48.74698159283221;2.3575990518012224;0;0;0
20801;49.88686782038731;2.343254674201236;1;1;1
20810;48.96419655380516;2.3549427089482062;0;1;1
20820;48.8311784956191;2.3566023962974745;1;0;0
20820;48.8311784956191;2.3566023962974745;1;1;0
20801;48.85819348724948;2.3562687959755353;0;1;0
20801;48.81595312100566;2.356803872879741;1;0;0
20815;48.826780926796545;2.356670288630731;0;1;1
20801;48.865297999948304;2.3562082687600725;0;0;0
20801;47.75943439610495;2.369598303213165;0;1;0
20810;48.919388965162184;2.3556073198227048;0;1;1
